LECROYWRHRO66Zi	56744	Histogram
Segments	1	SegmentSize	2000
Segment	TrigTime	TimeSinceSegment1
#1	13-Nov-2013 11:38:33	0                 
Time	Ampl
-1.061e-010	0
-1.06e-010	4
-1.059e-010	1
-1.058e-010	2
-1.057e-010	1
-1.056e-010	0
-1.055e-010	1
-1.054e-010	2
-1.053e-010	3
-1.052e-010	1
-1.051e-010	0
-1.05e-010	1
-1.049e-010	0
-1.048e-010	2
-1.047e-010	1
-1.046e-010	4
-1.045e-010	2
-1.044e-010	2
-1.043e-010	2
-1.042e-010	3
-1.041e-010	1
-1.04e-010	2
-1.039e-010	1
-1.038e-010	1
-1.037e-010	2
-1.036e-010	0
-1.035e-010	2
-1.034e-010	0
-1.033e-010	3
-1.032e-010	1
-1.031e-010	2
-1.03e-010	1
-1.029e-010	4
-1.028e-010	1
-1.027e-010	2
-1.026e-010	0
-1.025e-010	3
-1.024e-010	2
-1.023e-010	3
-1.022e-010	3
-1.021e-010	3
-1.02e-010	1
-1.019e-010	2
-1.018e-010	2
-1.017e-010	1
-1.016e-010	0
-1.015e-010	6
-1.014e-010	0
-1.013e-010	3
-1.012e-010	3
-1.011e-010	2
-1.01e-010	2
-1.009e-010	5
-1.008e-010	5
-1.007e-010	5
-1.006e-010	4
-1.005e-010	2
-1.004e-010	2
-1.003e-010	3
-1.002e-010	4
-1.001e-010	1
-1e-010	4
-9.99e-011	1
-9.98e-011	0
-9.97e-011	3
-9.96e-011	2
-9.95e-011	0
-9.94e-011	2
-9.93e-011	4
-9.92e-011	5
-9.91e-011	1
-9.9e-011	4
-9.89e-011	4
-9.88e-011	5
-9.87e-011	2
-9.86e-011	3
-9.85e-011	4
-9.84e-011	5
-9.83e-011	2
-9.82e-011	5
-9.81e-011	2
-9.8e-011	2
-9.79e-011	2
-9.78e-011	3
-9.77e-011	2
-9.76e-011	3
-9.75e-011	0
-9.74e-011	2
-9.73e-011	2
-9.72e-011	3
-9.71e-011	6
-9.7e-011	3
-9.69e-011	1
-9.68e-011	3
-9.67e-011	2
-9.66e-011	4
-9.65e-011	3
-9.64e-011	1
-9.63e-011	5
-9.62e-011	2
-9.61e-011	3
-9.6e-011	3
-9.59e-011	1
-9.58e-011	2
-9.57e-011	5
-9.56e-011	3
-9.55e-011	5
-9.54e-011	1
-9.53e-011	2
-9.52e-011	3
-9.51e-011	4
-9.5e-011	5
-9.49e-011	4
-9.48e-011	1
-9.47e-011	2
-9.46e-011	4
-9.45e-011	3
-9.44e-011	5
-9.43e-011	6
-9.42e-011	3
-9.41e-011	3
-9.4e-011	6
-9.39e-011	6
-9.38e-011	2
-9.37e-011	3
-9.36e-011	5
-9.35e-011	4
-9.34e-011	4
-9.33e-011	9
-9.32e-011	7
-9.31e-011	3
-9.3e-011	1
-9.29e-011	5
-9.28e-011	4
-9.27e-011	4
-9.26e-011	9
-9.25e-011	1
-9.24e-011	4
-9.23e-011	1
-9.22e-011	6
-9.21e-011	7
-9.2e-011	6
-9.19e-011	2
-9.18e-011	3
-9.17e-011	6
-9.16e-011	8
-9.15e-011	3
-9.14e-011	8
-9.13e-011	5
-9.12e-011	4
-9.11e-011	5
-9.1e-011	9
-9.09e-011	5
-9.08e-011	3
-9.07e-011	6
-9.06e-011	6
-9.05e-011	6
-9.04e-011	5
-9.03e-011	12
-9.02e-011	5
-9.01e-011	5
-9e-011	4
-8.99e-011	4
-8.98e-011	7
-8.97e-011	5
-8.96e-011	4
-8.95e-011	2
-8.94e-011	7
-8.93e-011	6
-8.92e-011	8
-8.91e-011	2
-8.9e-011	4
-8.89e-011	5
-8.88e-011	3
-8.87e-011	5
-8.86e-011	3
-8.85e-011	6
-8.84e-011	8
-8.83e-011	1
-8.82e-011	3
-8.81e-011	4
-8.8e-011	4
-8.79e-011	8
-8.78e-011	10
-8.77e-011	6
-8.76e-011	10
-8.75e-011	8
-8.74e-011	7
-8.73e-011	9
-8.72e-011	9
-8.71e-011	6
-8.7e-011	6
-8.69e-011	7
-8.68e-011	6
-8.67e-011	3
-8.66e-011	5
-8.65e-011	4
-8.64e-011	9
-8.63e-011	4
-8.62e-011	2
-8.61e-011	6
-8.6e-011	10
-8.59e-011	4
-8.58e-011	2
-8.57e-011	7
-8.56e-011	9
-8.55e-011	3
-8.54e-011	6
-8.53e-011	8
-8.52e-011	10
-8.51e-011	6
-8.5e-011	4
-8.49e-011	6
-8.48e-011	9
-8.47e-011	7
-8.46e-011	6
-8.45e-011	8
-8.44e-011	9
-8.43e-011	5
-8.42e-011	4
-8.41e-011	10
-8.4e-011	7
-8.39e-011	7
-8.38e-011	5
-8.37e-011	12
-8.36e-011	7
-8.35e-011	7
-8.34e-011	5
-8.33e-011	9
-8.32e-011	2
-8.31e-011	7
-8.3e-011	6
-8.29e-011	5
-8.28e-011	7
-8.27e-011	10
-8.26e-011	7
-8.25e-011	6
-8.24e-011	6
-8.23e-011	11
-8.22e-011	6
-8.21e-011	2
-8.2e-011	9
-8.19e-011	6
-8.18e-011	9
-8.17e-011	10
-8.16e-011	3
-8.15e-011	10
-8.14e-011	6
-8.13e-011	6
-8.12e-011	5
-8.11e-011	9
-8.1e-011	0
-8.09e-011	13
-8.08e-011	6
